weight,length,width,depth,shape_CUSHION,shape_EMERALD,shape_HEART,shape_MARQUISE,shape_OVAL,shape_PEAR,shape_PRINCESS,shape_ROUND,encoded_clarity,encoded_color,encoded_cut,encoded_polish,encoded_symmetry,encoded_fluorescence
0.35,4.55,4.58,2.74,0,0,0,0,0,0,0,1,2.0,4.0,0.0,0.0,0.0,3.0
0.23,3.94,3.96,2.46,0,0,0,0,0,0,0,1,4.0,2.0,0.0,0.0,0.0,0.0
0.76,5.48,4.99,3.28,1,0,0,0,0,0,0,0,4.0,1.0,0.0,0.0,1.0,3.0
0.5,5.06,5.08,3.18,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
0.53,5.18,5.2,3.19,0,0,0,0,0,0,0,1,3.0,7.0,0.0,0.0,0.0,4.0
0.53,5.15,5.17,3.23,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
0.41,4.19,4.14,2.87,0,0,0,0,0,0,1,0,4.0,2.0,0.0,0.0,1.0,0.0
0.7,5.1,4.72,3.2,1,0,0,0,0,0,0,0,3.0,18.0,0.0,0.0,1.0,0.0
0.35,4.55,4.58,2.82,0,0,0,0,0,0,0,1,6.0,1.0,0.0,0.0,0.0,0.0
0.53,5.16,5.18,3.17,0,0,0,0,0,0,0,1,7.0,5.0,0.0,0.0,0.0,0.0
1.0,5.63,5.61,3.8,1,0,0,0,0,0,0,0,2.0,3.0,0.0,0.0,1.0,0.0
0.5,7.86,4.19,2.56,0,0,0,1,0,0,0,0,5.0,4.0,0.0,1.0,1.0,0.0
1.0,5.75,5.6,3.77,1,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,1.0,0.0
0.5,7.3,4.29,2.69,0,0,0,0,0,1,0,0,4.0,1.0,0.0,1.0,0.0,0.0
0.3,4.16,4.65,2.62,0,0,1,0,0,0,0,0,4.0,3.0,0.0,0.0,2.0,0.0
0.55,4.78,4.52,3.04,1,0,0,0,0,0,0,0,4.0,5.0,0.0,0.0,0.0,5.0
0.7,7.78,4.93,2.87,0,0,0,0,1,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0
0.5,5.06,5.09,3.16,0,0,0,0,0,0,0,1,2.0,5.0,0.0,1.0,0.0,0.0
0.31,4.81,3.15,2.04,0,1,0,0,0,0,0,0,5.0,1.0,0.0,1.0,1.0,0.0
1.29,6.07,6.03,4.08,1,0,0,0,0,0,0,0,7.0,7.0,0.0,1.0,1.0,0.0
0.9,5.71,5.13,3.61,1,0,0,0,0,0,0,0,7.0,0.0,2.0,0.0,1.0,0.0
1.2,6.46,5.59,3.78,1,0,0,0,0,0,0,0,7.0,15.0,0.0,0.0,0.0,4.0
0.73,5.38,4.93,3.28,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,1.0,0.0
0.5,4.21,4.2,3.14,0,0,0,0,0,0,1,0,4.0,3.0,1.0,0.0,2.0,0.0
0.3,7.0,3.49,2.18,0,0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,1.0,0.0
0.56,7.16,4.59,2.65,0,0,0,0,1,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0
0.57,5.28,5.31,3.32,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
0.3,3.94,4.68,2.76,0,0,1,0,0,0,0,0,3.0,2.0,0.0,1.0,2.0,0.0
0.75,5.37,4.91,3.33,1,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,1.0,0.0
0.81,5.49,5.04,3.42,1,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,0.0,4.0
0.5,5.1,5.12,3.12,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
0.7,5.25,4.77,3.24,1,0,0,0,0,0,0,0,7.0,2.0,0.0,0.0,1.0,0.0
0.5,4.26,4.17,3.12,0,0,0,0,0,0,1,0,7.0,3.0,1.0,0.0,1.0,0.0
0.41,4.8,4.83,2.92,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,0.0,3.0
1.0,8.43,5.53,3.47,0,0,0,0,0,1,0,0,6.0,1.0,0.0,0.0,1.0,3.0
0.5,5.04,5.07,3.18,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
0.36,4.84,3.54,2.27,0,1,0,0,0,0,0,0,4.0,2.0,0.0,0.0,0.0,0.0
0.5,4.95,5.0,3.12,0,0,0,0,0,0,0,1,5.0,1.0,1.0,0.0,1.0,0.0
0.5,5.0,5.05,3.17,0,0,0,0,0,0,0,1,6.0,2.0,1.0,0.0,1.0,4.0
0.5,5.11,5.13,3.09,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,0.0
0.5,4.96,5.0,3.15,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,2.0,0.0
0.9,5.42,5.24,3.66,1,0,0,0,0,0,0,0,5.0,5.0,1.0,0.0,0.0,0.0
0.52,5.14,5.17,3.23,0,0,0,0,0,0,0,1,7.0,5.0,0.0,0.0,0.0,0.0
0.5,5.11,5.13,3.13,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0
0.31,3.74,3.72,2.61,0,0,0,0,0,0,1,0,4.0,2.0,0.0,0.0,1.0,0.0
0.8,5.25,5.19,3.52,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0
0.5,5.08,5.11,3.18,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,1.0,4.0
0.9,6.11,4.93,3.43,1,0,0,0,0,0,0,0,6.0,7.0,1.0,0.0,1.0,0.0
0.3,3.96,4.64,2.56,0,0,1,0,0,0,0,0,2.0,3.0,2.0,0.0,2.0,0.0
0.5,5.08,5.15,3.02,0,0,0,0,0,0,0,1,7.0,2.0,1.0,0.0,1.0,0.0
0.51,4.32,4.3,3.1,0,0,0,0,0,0,1,0,4.0,6.0,0.0,0.0,1.0,0.0
0.5,5.02,5.07,3.11,0,0,0,0,0,0,0,1,5.0,4.0,1.0,1.0,1.0,0.0
1.2,6.53,5.65,3.84,1,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1.0,0.0
0.5,7.25,4.22,2.74,0,0,0,0,0,1,0,0,6.0,3.0,2.0,0.0,1.0,0.0
0.3,4.29,4.32,2.66,0,0,0,0,0,0,0,1,4.0,9.0,0.0,0.0,0.0,0.0
1.0,6.3,6.35,3.92,0,0,0,0,0,0,0,1,8.0,0.0,0.0,1.0,1.0,5.0
0.5,5.15,5.17,3.09,0,0,0,0,0,0,0,1,7.0,3.0,0.0,1.0,1.0,0.0
0.59,8.09,4.48,2.7,0,0,0,1,0,0,0,0,6.0,1.0,1.0,0.0,1.0,0.0
0.5,4.33,4.29,3.1,0,0,0,0,0,0,1,0,6.0,4.0,0.0,1.0,2.0,0.0
0.3,4.11,4.64,2.61,0,0,1,0,0,0,0,0,4.0,2.0,0.0,0.0,2.0,3.0
0.71,5.67,5.71,3.52,0,0,0,0,0,0,0,1,3.0,8.0,0.0,1.0,0.0,4.0
0.5,5.12,5.15,3.12,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0
0.52,5.14,5.18,3.21,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,4.0
0.5,5.04,5.07,3.16,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,0.0,3.0
0.5,7.29,4.32,2.71,0,0,0,0,0,1,0,0,6.0,3.0,0.0,1.0,1.0,3.0
0.51,5.14,5.18,3.15,0,0,0,0,0,0,0,1,2.0,10.0,0.0,0.0,0.0,0.0
0.5,4.92,4.98,3.16,0,0,0,0,0,0,0,1,6.0,2.0,1.0,1.0,2.0,0.0
0.66,4.9,4.83,3.19,1,0,0,0,0,0,0,0,7.0,18.0,0.0,0.0,0.0,3.0
0.86,5.24,5.06,3.52,1,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,1.0,0.0
0.33,4.58,3.37,2.27,0,1,0,0,0,0,0,0,2.0,2.0,0.0,1.0,1.0,0.0
0.5,5.02,5.08,3.1,0,0,0,0,0,0,0,1,6.0,4.0,1.0,0.0,2.0,0.0
0.65,5.6,5.63,3.38,0,0,0,0,0,0,0,1,6.0,8.0,0.0,0.0,0.0,3.0
0.51,5.12,5.14,3.2,0,0,0,0,0,0,0,1,7.0,5.0,0.0,1.0,0.0,0.0
0.8,5.79,5.03,3.41,1,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,1.0,4.0
0.5,4.31,4.28,3.11,0,0,0,0,0,0,1,0,3.0,3.0,0.0,0.0,2.0,3.0
0.5,5.16,3.69,2.56,0,1,0,0,0,0,0,0,3.0,6.0,1.0,0.0,2.0,0.0
0.8,5.76,4.97,3.36,1,0,0,0,0,0,0,0,4.0,2.0,0.0,0.0,2.0,0.0
0.58,5.39,5.41,3.29,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
0.53,6.23,4.62,2.87,0,0,0,0,1,0,0,0,4.0,5.0,0.0,0.0,0.0,0.0
0.51,5.12,5.15,3.22,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0
0.51,4.33,4.33,3.14,0,0,0,0,0,0,1,0,3.0,6.0,0.0,0.0,2.0,3.0
0.5,5.07,5.09,3.17,0,0,0,0,0,0,0,1,6.0,1.0,0.0,0.0,0.0,0.0
1.0,6.66,5.33,3.55,1,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,1.0,0.0
0.5,5.05,5.12,3.17,0,0,0,0,0,0,0,1,5.0,8.0,0.0,0.0,1.0,0.0
0.4,5.26,3.42,2.19,0,1,0,0,0,0,0,0,7.0,1.0,0.0,0.0,1.0,0.0
0.3,3.88,4.68,2.76,0,0,1,0,0,0,0,0,4.0,6.0,2.0,1.0,2.0,3.0
0.5,6.2,4.41,2.78,0,0,0,0,1,0,0,0,6.0,7.0,0.0,1.0,1.0,4.0
0.49,5.0,5.06,3.05,0,0,0,0,0,0,0,1,3.0,3.0,2.0,0.0,2.0,0.0
0.5,4.95,5.0,3.2,0,0,0,0,0,0,0,1,7.0,2.0,1.0,0.0,1.0,0.0
0.72,5.48,4.76,3.21,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,1.0,5.0
0.3,4.08,4.61,2.69,0,0,1,0,0,0,0,0,5.0,4.0,0.0,1.0,1.0,0.0
0.4,4.73,3.49,2.5,0,1,0,0,0,0,0,0,2.0,2.0,1.0,0.0,1.0,0.0
0.5,4.97,5.05,3.11,0,0,0,0,0,0,0,1,6.0,7.0,1.0,0.0,2.0,0.0
0.5,6.81,4.47,2.78,0,0,0,0,0,1,0,0,4.0,2.0,0.0,0.0,1.0,0.0
1.01,5.81,5.54,3.74,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0
0.4,6.4,4.05,2.44,0,0,0,0,1,0,0,0,4.0,3.0,0.0,1.0,1.0,0.0
0.9,8.17,5.51,3.26,0,0,0,0,0,1,0,0,2.0,3.0,1.0,0.0,0.0,0.0
0.5,5.05,4.26,2.79,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,1.0,0.0
0.5,5.07,5.09,3.14,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,1.0,0.0
0.3,4.2,4.66,2.57,0,0,1,0,0,0,0,0,3.0,3.0,1.0,0.0,1.0,0.0
0.5,6.52,4.51,2.65,0,0,0,0,1,0,0,0,2.0,5.0,0.0,0.0,1.0,3.0
0.3,3.91,4.75,2.87,0,0,1,0,0,0,0,0,5.0,3.0,1.0,1.0,1.0,0.0
0.5,6.05,4.48,2.82,0,0,0,0,1,0,0,0,3.0,2.0,1.0,0.0,1.0,0.0
0.5,5.15,5.18,3.06,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
0.5,6.14,4.41,2.78,0,0,0,0,1,0,0,0,3.0,5.0,0.0,0.0,0.0,0.0
0.3,4.16,4.54,2.66,0,0,1,0,0,0,0,0,2.0,5.0,0.0,0.0,2.0,0.0
1.2,6.37,5.58,3.9,1,0,0,0,0,0,0,0,7.0,9.0,1.0,0.0,1.0,0.0
0.7,5.12,4.85,3.27,1,0,0,0,0,0,0,0,6.0,2.0,1.0,0.0,1.0,0.0
0.5,5.94,4.43,2.79,0,0,0,0,1,0,0,0,3.0,1.0,0.0,0.0,1.0,3.0
0.5,5.15,5.21,3.08,0,0,0,0,0,0,0,1,6.0,1.0,1.0,1.0,2.0,3.0
0.4,4.63,4.67,2.89,0,0,0,0,0,0,0,1,4.0,3.0,1.0,0.0,1.0,0.0
0.9,5.41,5.36,3.64,1,0,0,0,0,0,0,0,4.0,8.0,0.0,0.0,0.0,0.0
0.9,5.43,5.29,3.7,1,0,0,0,0,0,0,0,3.0,5.0,1.0,0.0,1.0,4.0
0.51,5.15,5.18,3.19,0,0,0,0,0,0,0,1,7.0,7.0,0.0,1.0,0.0,3.0
0.46,4.95,4.99,3.06,0,0,0,0,0,0,0,1,7.0,3.0,0.0,1.0,1.0,0.0
1.5,6.31,6.06,4.16,1,0,0,0,0,0,0,0,7.0,18.0,0.0,0.0,1.0,0.0
0.3,6.68,3.7,2.22,0,0,0,1,0,0,0,0,5.0,1.0,0.0,0.0,1.0,0.0
0.52,4.37,4.31,3.14,0,0,0,0,0,0,1,0,5.0,6.0,0.0,0.0,1.0,0.0
0.5,6.05,4.5,2.78,0,0,0,0,1,0,0,0,7.0,5.0,0.0,0.0,1.0,0.0
0.4,5.21,3.45,2.35,0,1,0,0,0,0,0,0,3.0,5.0,0.0,0.0,1.0,0.0
0.8,5.24,5.09,3.5,1,0,0,0,0,0,0,0,6.0,11.0,1.0,0.0,1.0,4.0
0.5,4.5,4.45,2.93,1,0,0,0,0,0,0,0,4.0,5.0,0.0,1.0,1.0,0.0
0.5,5.05,5.11,3.11,0,0,0,0,0,0,0,1,6.0,3.0,2.0,1.0,1.0,0.0
0.3,4.24,4.28,2.68,0,0,0,0,0,0,0,1,2.0,1.0,0.0,0.0,0.0,0.0
0.3,3.63,3.59,2.6,0,0,0,0,0,0,1,0,4.0,1.0,0.0,1.0,2.0,0.0
0.7,5.59,5.64,3.55,0,0,0,0,0,0,0,1,6.0,8.0,1.0,0.0,1.0,0.0
0.4,5.15,3.5,2.37,0,1,0,0,0,0,0,0,4.0,1.0,0.0,0.0,1.0,0.0
0.5,5.97,4.45,2.78,0,0,0,0,1,0,0,0,4.0,2.0,0.0,0.0,1.0,4.0
0.42,4.75,4.78,2.99,0,0,0,0,0,0,0,1,5.0,6.0,0.0,0.0,0.0,0.0
0.3,4.05,4.74,2.62,0,0,1,0,0,0,0,0,6.0,3.0,1.0,0.0,1.0,0.0
0.75,5.18,4.99,3.39,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0
0.5,4.28,4.2,3.09,0,0,0,0,0,0,1,0,5.0,6.0,1.0,1.0,2.0,0.0
0.52,5.02,4.37,2.94,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0
0.3,4.04,4.79,2.67,0,0,1,0,0,0,0,0,6.0,1.0,1.0,1.0,2.0,0.0
1.42,6.92,6.07,3.8,1,0,0,0,0,0,0,0,7.0,11.0,0.0,0.0,1.0,0.0
0.5,5.14,5.16,3.07,0,0,0,0,0,0,0,1,6.0,1.0,0.0,1.0,0.0,0.0
0.9,5.63,5.23,3.65,1,0,0,0,0,0,0,0,7.0,2.0,1.0,0.0,1.0,0.0
0.51,5.16,4.21,2.85,1,0,0,0,0,0,0,0,5.0,6.0,0.0,0.0,1.0,3.0
0.72,5.69,4.81,3.2,1,0,0,0,0,0,0,0,5.0,3.0,0.0,1.0,1.0,0.0
0.7,7.23,4.94,3.07,0,0,0,0,1,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0
0.7,6.91,5.09,3.14,0,0,0,0,1,0,0,0,7.0,8.0,0.0,0.0,1.0,0.0
0.41,4.97,3.67,2.39,0,1,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0
0.5,4.99,5.05,3.17,0,0,0,0,0,0,0,1,5.0,1.0,1.0,0.0,1.0,5.0
0.34,5.69,3.89,2.47,0,0,0,0,1,0,0,0,3.0,1.0,0.0,0.0,2.0,0.0
0.9,6.01,5.13,3.49,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,0.0,0.0
0.8,5.21,5.11,3.46,1,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1.0,0.0
0.5,4.24,4.19,3.11,0,0,0,0,0,0,1,0,5.0,7.0,1.0,0.0,2.0,0.0
0.5,4.36,4.35,2.98,0,0,0,0,0,0,1,0,7.0,1.0,0.0,0.0,2.0,0.0
0.3,4.49,3.35,2.17,0,1,0,0,0,0,0,0,5.0,1.0,1.0,1.0,2.0,3.0
0.7,5.23,4.9,3.28,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0
0.51,5.16,5.19,3.14,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0
0.3,4.04,4.67,2.62,0,0,1,0,0,0,0,0,6.0,6.0,1.0,0.0,1.0,0.0
0.5,4.5,4.42,2.96,0,0,0,0,0,0,1,0,2.0,6.0,0.0,0.0,1.0,0.0
0.5,4.74,4.32,2.92,1,0,0,0,0,0,0,0,2.0,4.0,0.0,0.0,1.0,3.0
1.01,5.75,5.54,3.73,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0
1.01,9.03,5.66,3.42,0,0,0,0,0,1,0,0,6.0,6.0,0.0,1.0,1.0,0.0
0.53,4.7,4.45,3.01,1,0,0,0,0,0,0,0,4.0,7.0,0.0,0.0,0.0,0.0
0.51,4.47,4.41,3.03,0,0,0,0,0,0,1,0,5.0,3.0,0.0,0.0,1.0,3.0
0.5,4.89,4.96,3.18,0,0,0,0,0,0,0,1,5.0,3.0,2.0,0.0,2.0,0.0
0.47,5.12,3.77,2.56,0,1,0,0,0,0,0,0,3.0,8.0,0.0,1.0,1.0,0.0
0.5,6.8,4.36,2.66,0,0,0,0,1,0,0,0,5.0,3.0,0.0,1.0,1.0,0.0
0.5,4.99,5.05,3.16,0,0,0,0,0,0,0,1,7.0,3.0,1.0,0.0,1.0,3.0
0.75,5.58,4.84,3.27,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,4.0
0.51,4.35,4.3,3.12,0,0,0,0,0,0,1,0,4.0,9.0,0.0,1.0,1.0,3.0
0.42,4.84,3.62,2.5,0,1,0,0,0,0,0,0,3.0,8.0,1.0,0.0,1.0,0.0
0.9,5.94,5.15,3.49,1,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0
0.5,6.05,4.43,2.8,0,0,0,0,1,0,0,0,6.0,1.0,1.0,0.0,1.0,0.0
0.7,5.75,5.78,3.46,0,0,0,0,0,0,0,1,6.0,11.0,0.0,0.0,1.0,0.0
0.4,6.22,4.09,2.55,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,2.0,0.0
0.5,4.82,4.89,3.22,0,0,0,0,0,0,0,1,4.0,4.0,2.0,0.0,2.0,3.0
0.75,7.19,5.34,3.13,0,0,0,0,1,0,0,0,7.0,7.0,0.0,1.0,1.0,5.0
0.41,4.78,4.8,2.97,0,0,0,0,0,0,0,1,5.0,3.0,0.0,0.0,0.0,3.0
0.61,4.87,4.69,3.15,1,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,1.0,0.0
1.01,7.55,5.6,3.53,0,0,0,0,1,0,0,0,6.0,11.0,0.0,0.0,1.0,4.0
0.96,5.56,5.42,3.78,1,0,0,0,0,0,0,0,5.0,1.0,1.0,0.0,1.0,3.0
1.0,6.01,5.6,3.45,1,0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,2.0,0.0
0.5,5.0,5.02,3.21,0,0,0,0,0,0,0,1,7.0,2.0,1.0,0.0,0.0,0.0
0.31,4.39,4.42,2.64,0,0,0,0,0,0,0,1,1.0,2.0,0.0,0.0,0.0,0.0
0.9,5.62,5.27,3.56,1,0,0,0,0,0,0,0,6.0,10.0,0.0,0.0,0.0,5.0
0.52,5.14,5.17,3.21,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0
0.32,3.83,3.76,2.52,0,0,0,0,0,0,1,0,4.0,4.0,0.0,0.0,1.0,0.0
0.5,4.34,4.33,3.16,0,0,0,0,0,0,1,0,7.0,4.0,0.0,0.0,1.0,0.0
1.01,9.39,5.52,3.24,0,0,0,0,0,1,0,0,7.0,2.0,0.0,1.0,1.0,0.0
1.02,6.51,5.49,3.71,1,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,1.0,3.0
0.5,5.13,5.16,3.1,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0
0.5,6.17,4.54,2.8,0,0,0,0,1,0,0,0,5.0,1.0,0.0,0.0,1.0,0.0
0.38,4.77,3.49,2.38,0,1,0,0,0,0,0,0,4.0,3.0,0.0,0.0,2.0,3.0
0.5,4.91,4.97,3.17,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,1.0,0.0
1.0,8.37,5.64,3.32,0,0,0,0,0,1,0,0,6.0,3.0,2.0,0.0,2.0,0.0
0.43,4.81,4.83,3.02,0,0,0,0,0,0,0,1,5.0,6.0,0.0,0.0,0.0,0.0
0.58,5.29,5.32,3.32,0,0,0,0,0,0,0,1,7.0,5.0,0.0,0.0,0.0,0.0
0.5,5.05,5.08,3.17,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0
0.5,5.96,4.45,2.78,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,2.0,0.0
0.3,4.07,4.65,2.76,0,0,1,0,0,0,0,0,6.0,4.0,0.0,0.0,2.0,0.0
0.7,5.64,5.7,3.46,0,0,0,0,0,0,0,1,5.0,8.0,1.0,1.0,2.0,3.0
0.29,3.99,4.73,2.56,0,0,1,0,0,0,0,0,5.0,6.0,2.0,0.0,1.0,0.0
0.8,5.14,5.0,3.5,1,0,0,0,0,0,0,0,3.0,7.0,1.0,1.0,1.0,0.0
0.5,4.92,4.96,3.17,0,0,0,0,0,0,0,1,5.0,8.0,1.0,0.0,1.0,0.0
0.5,4.93,4.98,3.18,0,0,0,0,0,0,0,1,4.0,4.0,1.0,1.0,1.0,0.0
0.5,4.89,4.96,3.2,0,0,0,0,0,0,0,1,3.0,6.0,1.0,0.0,1.0,0.0
0.5,4.25,4.25,3.09,0,0,0,0,0,0,1,0,6.0,3.0,0.0,1.0,1.0,0.0
1.29,6.61,5.62,3.93,1,0,0,0,0,0,0,0,2.0,6.0,1.0,0.0,0.0,0.0
0.9,5.87,5.12,3.54,1,0,0,0,0,0,0,0,7.0,6.0,1.0,0.0,1.0,0.0
1.08,5.91,5.77,3.85,1,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,0.0,0.0
0.5,4.89,4.94,3.21,0,0,0,0,0,0,0,1,5.0,2.0,2.0,0.0,1.0,0.0
0.4,5.97,4.05,2.51,0,0,0,0,1,0,0,0,4.0,9.0,0.0,0.0,1.0,0.0
0.91,5.68,5.15,3.57,1,0,0,0,0,0,0,0,4.0,7.0,1.0,0.0,0.0,0.0
0.5,5.0,5.06,3.15,0,0,0,0,0,0,0,1,7.0,3.0,1.0,1.0,1.0,0.0
0.41,5.34,3.47,2.23,0,1,0,0,0,0,0,0,2.0,7.0,0.0,0.0,1.0,3.0
0.56,5.23,5.27,3.29,0,0,0,0,0,0,0,1,5.0,7.0,0.0,0.0,0.0,0.0
0.53,6.19,4.61,2.9,0,0,0,0,1,0,0,0,3.0,2.0,0.0,0.0,1.0,0.0
0.75,6.81,5.13,3.25,0,0,0,0,1,0,0,0,7.0,1.0,0.0,0.0,0.0,0.0
0.53,5.19,5.21,3.23,0,0,0,0,0,0,0,1,1.0,9.0,0.0,0.0,0.0,3.0
0.36,6.2,3.9,2.36,0,0,0,0,1,0,0,0,4.0,1.0,0.0,0.0,1.0,0.0
0.5,5.09,5.16,3.09,0,0,0,0,0,0,0,1,7.0,7.0,1.0,1.0,1.0,0.0
0.5,5.22,3.86,2.56,0,1,0,0,0,0,0,0,5.0,6.0,0.0,0.0,2.0,0.0
0.8,5.94,5.97,3.67,0,0,0,0,0,0,0,1,4.0,13.0,0.0,0.0,0.0,0.0
0.5,4.91,4.94,3.19,0,0,0,0,0,0,0,1,6.0,6.0,1.0,0.0,0.0,0.0
0.5,5.03,5.08,3.17,0,0,0,0,0,0,0,1,7.0,5.0,0.0,0.0,1.0,0.0
0.5,5.88,4.44,2.85,0,0,0,0,1,0,0,0,4.0,6.0,2.0,0.0,1.0,0.0
0.3,4.27,4.3,2.65,0,0,0,0,0,0,0,1,4.0,1.0,0.0,0.0,1.0,0.0
0.5,4.33,4.26,2.98,0,0,0,0,0,0,1,0,4.0,5.0,0.0,0.0,2.0,0.0
0.3,4.53,3.32,2.2,0,1,0,0,0,0,0,0,4.0,4.0,1.0,1.0,2.0,3.0
0.46,4.9,4.92,3.09,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.0,0.0,0.0
0.5,5.21,3.94,2.39,0,1,0,0,0,0,0,0,6.0,3.0,1.0,1.0,3.0,3.0
0.5,4.99,5.05,3.17,0,0,0,0,0,0,0,1,6.0,2.0,1.0,0.0,1.0,0.0
0.5,4.93,4.96,3.22,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,1.0,0.0
0.9,5.42,5.3,3.61,1,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,1.0,0.0
0.55,5.1,4.38,2.96,1,0,0,0,0,0,0,0,5.0,6.0,0.0,0.0,0.0,0.0
0.5,5.06,5.13,3.07,0,0,0,0,0,0,0,1,6.0,4.0,1.0,0.0,1.0,0.0
0.29,3.96,4.62,2.81,0,0,1,0,0,0,0,0,6.0,3.0,2.0,1.0,1.0,3.0
0.3,4.31,4.33,2.63,0,0,0,0,0,0,0,1,6.0,5.0,0.0,0.0,1.0,0.0
1.02,5.72,5.54,3.69,1,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,0.0
0.76,5.35,5.01,3.38,1,0,0,0,0,0,0,0,4.0,8.0,0.0,0.0,1.0,0.0
0.5,5.11,5.14,3.17,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,0.0,3.0
0.4,4.6,4.64,2.96,0,0,0,0,0,0,0,1,5.0,1.0,1.0,0.0,0.0,4.0
0.3,4.19,4.22,2.68,0,0,0,0,0,0,0,1,4.0,1.0,1.0,0.0,1.0,0.0
1.2,6.26,5.74,3.9,1,0,0,0,0,0,0,0,3.0,8.0,0.0,0.0,1.0,3.0
0.5,5.08,3.85,2.65,0,1,0,0,0,0,0,0,7.0,2.0,1.0,1.0,2.0,3.0
0.3,4.03,4.78,2.75,0,0,1,0,0,0,0,0,6.0,2.0,0.0,0.0,2.0,0.0
0.8,5.75,4.95,3.36,1,0,0,0,0,0,0,0,2.0,4.0,0.0,0.0,0.0,0.0
0.53,6.88,4.49,2.75,0,0,0,0,0,1,0,0,5.0,1.0,0.0,0.0,1.0,3.0
0.4,5.08,3.5,2.34,0,1,0,0,0,0,0,0,6.0,4.0,0.0,1.0,1.0,0.0
0.96,5.82,5.71,3.84,1,0,0,0,0,0,0,0,7.0,6.0,0.0,1.0,1.0,0.0
0.59,5.38,5.4,3.3,0,0,0,0,0,0,0,1,4.0,9.0,0.0,0.0,0.0,5.0
0.5,4.85,4.91,3.27,0,0,0,0,0,0,0,1,5.0,6.0,3.0,0.0,2.0,0.0
0.5,5.18,5.2,3.1,0,0,0,0,0,0,0,1,2.0,6.0,0.0,0.0,0.0,3.0
