id,shape,weight,clarity,color,cut,polish,symmetry,fluorescence,price,length,width,depth,shape_CUSHION,shape_EMERALD,shape_HEART,shape_MARQUISE,shape_OVAL,shape_PEAR,shape_PRINCESS,shape_ROUND,encoded_clarity,encoded_color,encoded_cut,encoded_polish,encoded_symmetry,encoded_fluorescence,is_outlier
1755627,MARQUISE,0.57,VVS2,E,EX,EX,VG,ST,2024.03,9.1,4.27,2.48,0,0,0,1,0,0,0,0,3.0,2.0,0.0,0.0,1.0,5.0,False
1771764,PRINCESS,0.3,VS1,E,VG,EX,GD,N,900.28,3.82,3.77,2.67,0,0,0,0,0,0,1,0,4.0,2.0,1.0,0.0,2.0,0.0,False
1790074,CUSHION,0.42,VVS1,FANCY,EX,EX,GD,M,1293.39,4.24,4.16,2.68,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,2.0,4.0,False
202225-1089,CUSHION,1.02,SI2,FANCY,EX,EX,EX,F,3196.62,5.6,5.58,3.78,1,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0.0,3.0,False
200502-273,PEAR,2.0,SI2,D,EX,VG,VG,N,13549.56,11.79,7.04,4.25,0,0,0,0,0,1,0,0,7.0,1.0,0.0,1.0,1.0,0.0,False
1788258,PRINCESS,0.32,VS2,E,EX,VG,GD,N,937.26,3.87,3.82,2.54,0,0,0,0,0,0,1,0,5.0,2.0,0.0,1.0,2.0,0.0,False
1784413,ROUND,0.5,VS2,G,VG,EX,VG,F,2348.41,4.98,5.02,3.18,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,1.0,3.0,False
1727006,ROUND,0.5,SI1,FANCY,VG,EX,VG,N,2110.81,5.02,5.05,3.11,0,0,0,0,0,0,0,1,6.0,0.0,1.0,0.0,1.0,0.0,False
1602030,CUSHION,0.9,SI1,F,EX,EX,VG,N,3644.99,5.74,5.26,3.57,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0,False
1785024,EMERALD,0.5,VS1,J,VG,VG,GD,F,1310.61,5.8,3.71,2.19,0,1,0,0,0,0,0,0,4.0,7.0,1.0,1.0,2.0,3.0,False
1740333,OVAL,0.32,VS2,D,EX,VG,GD,F,962.62,6.02,3.85,2.21,0,0,0,0,1,0,0,0,5.0,1.0,0.0,1.0,2.0,3.0,False
213001-205,PEAR,1.2,SI2,F,EX,EX,VG,N,5422.06,9.24,6.08,3.76,0,0,0,0,0,1,0,0,7.0,3.0,0.0,0.0,1.0,0.0,False
1793203,HEART,0.31,VS2,H,VG,VG,GD,N,994.97,4.39,4.67,2.57,0,0,1,0,0,0,0,0,5.0,5.0,1.0,1.0,2.0,0.0,False
1786725,PRINCESS,0.5,VS1,F,EX,EX,VG,N,1952.8,4.37,4.29,3.13,0,0,0,0,0,0,1,0,4.0,3.0,0.0,0.0,1.0,0.0,False
1790062,CUSHION,0.7,SI2,FANCY,EX,EX,GD,N,1588.43,4.79,4.79,3.25,1,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,2.0,0.0,False
1796801,ROUND,0.5,SI1,E,GD,EX,VG,N,2084.78,4.8,4.88,3.22,0,0,0,0,0,0,0,1,6.0,2.0,2.0,0.0,1.0,0.0,False
1773088,ROUND,0.5,SI2,E,EX,EX,EX,F,2061.87,5.15,5.18,3.1,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,3.0,False
1672964,ROUND,0.5,VS1,FANCY,VG,EX,GD,N,1532.76,4.87,4.96,3.19,0,0,0,0,0,0,0,1,4.0,0.0,1.0,0.0,2.0,0.0,False
1613828,ROUND,0.5,SI2,H,VG,VG,VG,F,1531.13,4.93,4.98,3.17,0,0,0,0,0,0,0,1,7.0,5.0,1.0,1.0,1.0,3.0,False
1660417,OVAL,0.5,VS1,D,EX,VG,VG,ST,1674.71,6.4,4.4,2.71,0,0,0,0,1,0,0,0,4.0,1.0,0.0,1.0,1.0,5.0,False
1593844,OVAL,0.8,SI1,K,VG,EX,VG,F,1299.0,7.04,5.24,3.29,0,0,0,0,1,0,0,0,6.0,8.0,1.0,0.0,1.0,3.0,False
1791577,ROUND,0.3,VS1,D,EX,EX,VG,N,1212.1,4.27,4.3,2.65,0,0,0,0,0,0,0,1,4.0,1.0,0.0,0.0,1.0,0.0,False
1670919,PRINCESS,0.5,SI2,G,EX,VG,VG,N,1280.41,4.4,4.35,3.15,0,0,0,0,0,0,1,0,7.0,4.0,0.0,1.0,1.0,0.0,False
1791021,EMERALD,0.4,VS1,G,VG,EX,GD,F,1184.37,4.99,3.76,2.3,0,1,0,0,0,0,0,0,4.0,4.0,1.0,0.0,2.0,3.0,False
1789534,ROUND,0.5,SI2,F,EX,VG,VG,N,2092.25,5.02,5.08,3.17,0,0,0,0,0,0,0,1,7.0,3.0,0.0,1.0,1.0,0.0,False
1796244,OVAL,0.51,IF,FANCY,EX,EX,GD,F,2028.19,6.26,4.22,2.45,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,2.0,3.0,False
1791748,EMERALD,0.3,VS1,E,EX,VG,VG,N,1060.0,4.94,3.17,2.06,0,1,0,0,0,0,0,0,4.0,2.0,0.0,1.0,1.0,0.0,False
1670878,PEAR,0.7,SI2,H,VG,VG,VG,F,2054.93,8.03,4.73,3.0,0,0,0,0,0,1,0,0,7.0,5.0,1.0,1.0,1.0,3.0,False
1654381,PRINCESS,0.53,IF,K,EX,EX,VG,N,1271.45,4.44,4.37,3.19,0,0,0,0,0,0,1,0,1.0,8.0,0.0,0.0,1.0,0.0,False
200715-309,CUSHION,1.0,VVS2,W-X,EX,EX,VG,N,2310.88,5.92,5.58,3.64,1,0,0,0,0,0,0,0,3.0,18.0,0.0,0.0,1.0,0.0,False
1800990,PRINCESS,0.3,VS1,E,EX,EX,VG,N,952.01,3.66,3.61,2.59,0,0,0,0,0,0,1,0,4.0,2.0,0.0,0.0,1.0,0.0,False
1766292,ROUND,0.5,SI1,D,GD,EX,VG,N,2092.32,4.89,4.97,3.2,0,0,0,0,0,0,0,1,6.0,1.0,2.0,0.0,1.0,0.0,False
1765058,HEART,0.34,VS1,H,EX,EX,VG,N,1119.46,4.18,4.89,2.83,0,0,1,0,0,0,0,0,4.0,5.0,0.0,0.0,1.0,0.0,False
1785100,EMERALD,0.3,VS1,F,EX,EX,VG,N,1031.12,4.75,3.22,2.0,0,1,0,0,0,0,0,0,4.0,3.0,0.0,0.0,1.0,0.0,False
1653061,PEAR,0.75,VS2,J,EX,VG,VG,F,2318.26,8.45,5.11,2.97,0,0,0,0,0,1,0,0,5.0,7.0,0.0,1.0,1.0,3.0,False
1674737,HEART,0.29,VS1,G,VG,VG,GD,F,866.33,4.04,4.81,2.69,0,0,1,0,0,0,0,0,4.0,4.0,1.0,1.0,2.0,3.0,False
1791130,HEART,0.3,VS2,G,VG,VG,VG,N,1063.04,4.21,4.51,2.5,0,0,1,0,0,0,0,0,5.0,4.0,1.0,1.0,1.0,0.0,False
1784874,ROUND,0.3,SI1,D,EX,EX,EX,F,1131.49,4.33,4.35,2.6,0,0,0,0,0,0,0,1,6.0,1.0,0.0,0.0,0.0,3.0,False
1786571,HEART,0.3,VS1,E,VG,EX,VG,N,1143.13,4.03,4.78,2.86,0,0,1,0,0,0,0,0,4.0,2.0,1.0,0.0,1.0,0.0,False
1798880,PRINCESS,0.3,VVS1,E,EX,EX,VG,N,1060.0,3.84,3.79,2.7,0,0,0,0,0,0,1,0,2.0,2.0,0.0,0.0,1.0,0.0,False
1670182,ROUND,0.5,SI1,I,EX,EX,EX,N,1977.98,5.05,5.07,3.17,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0,False
211020-492,CUSHION,1.0,SI2,J,EX,EX,EX,N,2291.32,6.36,5.33,3.53,1,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,False
1793581,ROUND,0.7,VS2,M,EX,EX,EX,N,2054.53,5.65,5.69,3.56,0,0,0,0,0,0,0,1,5.0,10.0,0.0,0.0,0.0,0.0,False
1781538,OVAL,0.5,VS1,I,EX,EX,VG,N,1686.7,6.64,4.35,2.69,0,0,0,0,1,0,0,0,4.0,6.0,0.0,0.0,1.0,0.0,False
1608786,PRINCESS,0.81,SI2,J,EX,EX,GD,M,1954.96,5.0,5.0,3.62,0,0,0,0,0,0,1,0,7.0,7.0,0.0,0.0,2.0,4.0,False
1755545,EMERALD,0.4,VVS2,D,VG,EX,VG,N,1410.85,5.11,3.37,2.35,0,1,0,0,0,0,0,0,3.0,1.0,1.0,0.0,1.0,0.0,False
1791124,HEART,0.31,VS1,H,EX,VG,GD,N,1063.67,4.2,4.73,2.77,0,0,1,0,0,0,0,0,4.0,5.0,0.0,1.0,2.0,0.0,False
1783151,PRINCESS,0.34,VVS1,H,EX,EX,VG,F,976.47,3.86,3.83,2.73,0,0,0,0,0,0,1,0,2.0,5.0,0.0,0.0,1.0,3.0,False
1624948,CUSHION,0.7,SI1,D,EX,EX,VG,F,2370.8,5.72,4.59,3.12,1,0,0,0,0,0,0,0,6.0,1.0,0.0,0.0,1.0,3.0,False
1626670,ROUND,0.5,VVS1,K,VG,VG,VG,F,1497.45,4.94,4.98,3.18,0,0,0,0,0,0,0,1,2.0,8.0,1.0,1.0,1.0,3.0,False
1795157,ROUND,0.5,VS1,I,EX,EX,EX,M,2353.56,5.1,5.13,3.11,0,0,0,0,0,0,0,1,4.0,6.0,0.0,0.0,0.0,4.0,False
1770231,ROUND,0.51,VS1,J,EX,EX,EX,N,2055.01,5.14,5.17,3.13,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0,False
1643493,CUSHION,0.9,VS2,I,EX,EX,GD,N,3049.3,5.54,5.43,3.56,1,0,0,0,0,0,0,0,5.0,6.0,0.0,0.0,2.0,0.0,False
1658141,ROUND,0.81,SI2,K,EX,EX,EX,F,2104.83,5.91,5.94,3.72,0,0,0,0,0,0,0,1,7.0,8.0,0.0,0.0,0.0,3.0,False
1665774,CUSHION,0.91,VS2,H,VG,VG,VG,N,3728.59,5.65,5.18,3.63,1,0,0,0,0,0,0,0,5.0,5.0,1.0,1.0,1.0,0.0,False
1660174,CUSHION,0.5,VVS2,M,EX,EX,VG,F,772.88,4.94,4.27,2.88,1,0,0,0,0,0,0,0,3.0,10.0,0.0,0.0,1.0,3.0,False
1794037,CUSHION,0.76,SI1,I,EX,EX,VG,N,2106.91,5.37,5.06,3.43,1,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0,False
1789097,HEART,0.3,VVS1,I,EX,VG,VG,N,923.13,4.24,4.71,2.67,0,0,1,0,0,0,0,0,2.0,6.0,0.0,1.0,1.0,0.0,False
1746022,CUSHION,0.81,SI1,H,EX,EX,VG,N,2020.41,5.77,4.95,3.35,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,1.0,0.0,False
1776990,ROUND,0.5,SI1,I,EX,EX,VG,N,1973.23,5.0,5.07,3.17,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,1.0,0.0,False
1758855,ROUND,0.5,SI1,I,EX,EX,EX,N,2066.16,5.05,5.09,3.18,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0,False
1793038,CUSHION,0.7,SI2,G,VG,EX,VG,N,1781.41,5.02,4.9,3.42,1,0,0,0,0,0,0,0,7.0,4.0,1.0,0.0,1.0,0.0,False
1791020,EMERALD,0.41,VS1,G,EX,EX,VG,N,1429.32,5.42,3.49,2.27,0,1,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1.0,0.0,False
1643611,MARQUISE,0.5,VVS1,D,EX,EX,VG,M,1974.76,7.78,4.27,2.63,0,0,0,1,0,0,0,0,2.0,1.0,0.0,0.0,1.0,4.0,False
210273-61,PEAR,1.0,VS2,G,VG,VG,GD,N,6495.53,9.48,5.45,3.26,0,0,0,0,0,1,0,0,5.0,4.0,1.0,1.0,2.0,0.0,False
211139-207,CUSHION,1.0,VS2,M,EX,EX,VG,N,2258.86,5.81,5.46,3.7,1,0,0,0,0,0,0,0,5.0,10.0,0.0,0.0,1.0,0.0,False
1756868,ROUND,0.67,VS2,K,EX,EX,EX,M,2044.56,5.55,5.57,3.47,0,0,0,0,0,0,0,1,5.0,8.0,0.0,0.0,0.0,4.0,False
1782987,OVAL,0.5,VS2,J,GD,EX,GD,N,1322.54,6.26,4.51,2.68,0,0,0,0,1,0,0,0,5.0,7.0,2.0,0.0,2.0,0.0,False
1790057,CUSHION,0.82,VS2,FANCY,EX,EX,VG,M,3001.51,5.11,5.04,3.47,1,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,1.0,4.0,False
1796197,PRINCESS,0.5,VS2,H,EX,EX,VG,N,1786.5,4.44,4.37,3.02,0,0,0,0,0,0,1,0,5.0,5.0,0.0,0.0,1.0,0.0,False
1745110,EMERALD,0.32,VS1,F,EX,GD,GD,N,902.6,4.55,3.41,2.33,0,1,0,0,0,0,0,0,4.0,3.0,0.0,2.0,2.0,0.0,False
1782543,CUSHION,0.75,SI1,H,EX,EX,VG,N,2401.57,5.61,4.85,3.28,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,1.0,0.0,False
1774931,ROUND,0.51,SI2,H,EX,EX,EX,F,1970.44,5.08,5.11,3.19,0,0,0,0,0,0,0,1,7.0,5.0,0.0,0.0,0.0,3.0,False
210467-163,PEAR,1.2,SI2,I,GD,EX,VG,N,5280.42,8.71,5.72,3.73,0,0,0,0,0,1,0,0,7.0,6.0,2.0,0.0,1.0,0.0,False
1656362,CUSHION,0.89,VS2,G,EX,EX,EX,F,3586.53,5.66,5.23,3.55,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,0.0,3.0,False
1789428,ROUND,0.5,VS1,J,EX,EX,EX,N,1985.09,5.05,5.08,3.17,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0,False
1800029,HEART,0.3,VS2,G,EX,VG,VG,N,1093.95,4.11,4.63,2.74,0,0,1,0,0,0,0,0,5.0,4.0,0.0,1.0,1.0,0.0,False
1780934,ROUND,0.5,SI2,E,VG,VG,VG,N,2090.73,4.99,5.04,3.18,0,0,0,0,0,0,0,1,7.0,2.0,1.0,1.0,1.0,0.0,False
1753646,ROUND,0.5,VS1,G,VG,EX,VG,F,2344.03,4.93,5.0,3.21,0,0,0,0,0,0,0,1,4.0,4.0,1.0,0.0,1.0,3.0,False
1773410,ROUND,0.32,SI1,H,EX,EX,EX,N,1082.19,4.44,4.48,2.68,0,0,0,0,0,0,0,1,6.0,5.0,0.0,0.0,0.0,0.0,False
1638141,CUSHION,0.51,VS2,J,EX,EX,VG,N,1180.03,4.94,4.29,2.89,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,1.0,0.0,False
210369-103,PEAR,1.0,VS1,I,EX,EX,EX,N,6497.14,8.9,5.46,3.36,0,0,0,0,0,1,0,0,4.0,6.0,0.0,0.0,0.0,0.0,False
1664750,CUSHION,0.86,VS1,FANCY,EX,EX,VG,M,2241.65,5.67,5.1,3.44,1,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,4.0,False
1765489,CUSHION,0.5,VS2,F,VG,EX,EX,N,1584.58,4.71,4.24,2.95,1,0,0,0,0,0,0,0,5.0,3.0,1.0,0.0,0.0,0.0,False
1785391,OVAL,0.7,SI1,N,EX,EX,VG,N,1149.54,7.49,4.93,2.97,0,0,0,0,1,0,0,0,6.0,11.0,0.0,0.0,1.0,0.0,False
1776018,ROUND,0.51,VS2,F,VG,EX,VG,N,2551.49,5.18,5.24,3.05,0,0,0,0,0,0,0,1,5.0,3.0,1.0,0.0,1.0,0.0,False
1785654,PRINCESS,0.51,VVS2,G,VG,EX,VG,N,1880.89,4.16,4.16,3.07,0,0,0,0,0,0,1,0,3.0,4.0,1.0,0.0,1.0,0.0,False
1665119,ROUND,0.7,VS1,L,EX,EX,EX,N,2448.32,5.75,5.77,3.46,0,0,0,0,0,0,0,1,4.0,9.0,0.0,0.0,0.0,0.0,False
1758652,ROUND,0.5,VS2,F,GD,EX,VG,N,2048.36,5.09,5.12,3.05,0,0,0,0,0,0,0,1,5.0,3.0,2.0,0.0,1.0,0.0,False
1646537,ROUND,0.7,VS2,L,VG,EX,VG,N,1986.0,5.51,5.58,3.52,0,0,0,0,0,0,0,1,5.0,9.0,1.0,0.0,1.0,0.0,False
1632710,CUSHION,0.92,SI1,F,EX,EX,VG,N,3780.37,5.75,5.23,3.55,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0,False
1760267,ROUND,0.4,VVS1,I,EX,EX,EX,N,1471.74,4.72,4.75,2.91,0,0,0,0,0,0,0,1,2.0,6.0,0.0,0.0,0.0,0.0,False
1658911,CUSHION,0.7,SI2,F,EX,EX,VG,N,2340.48,5.42,4.93,3.25,1,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,1.0,0.0,False
1602304,CUSHION,0.75,VS2,FANCY,EX,EX,VG,F,1773.52,5.6,4.69,3.16,1,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,1.0,3.0,False
201202-583,CUSHION,1.02,SI2,I,EX,EX,VG,M,2606.53,6.09,5.55,3.76,1,0,0,0,0,0,0,0,7.0,6.0,0.0,0.0,1.0,4.0,False
1767726,ROUND,0.3,VVS2,G,EX,EX,EX,N,1162.91,4.32,4.34,2.61,0,0,0,0,0,0,0,1,3.0,4.0,0.0,0.0,0.0,0.0,False
1659461,ROUND,0.5,VVS1,I,EX,EX,EX,F,2041.33,5.04,5.06,3.17,0,0,0,0,0,0,0,1,2.0,6.0,0.0,0.0,0.0,3.0,False
1626474,OVAL,0.5,SI1,M,EX,EX,VG,N,776.32,6.11,4.47,2.81,0,0,0,0,1,0,0,0,6.0,10.0,0.0,0.0,1.0,0.0,False
1802062,ROUND,0.34,VS2,D,EX,EX,EX,N,1366.08,4.57,4.6,2.71,0,0,0,0,0,0,0,1,5.0,1.0,0.0,0.0,0.0,0.0,False
1524552,CUSHION,0.52,VS1,S-T,EX,EX,VG,M,718.92,4.55,4.38,2.97,1,0,0,0,0,0,0,0,4.0,15.0,0.0,0.0,1.0,4.0,False
1784623,ROUND,0.4,VS1,I,EX,EX,EX,N,1481.22,4.67,4.71,2.94,0,0,0,0,0,0,0,1,4.0,6.0,0.0,0.0,0.0,0.0,False
1744283,PRINCESS,0.51,VS2,J,EX,EX,GD,N,1315.39,4.34,4.31,3.14,0,0,0,0,0,0,1,0,5.0,7.0,0.0,0.0,2.0,0.0,False
1785256,HEART,0.31,VS1,G,EX,VG,VG,N,1142.78,4.27,4.64,2.67,0,0,1,0,0,0,0,0,4.0,4.0,0.0,1.0,1.0,0.0,False
1767191,PRINCESS,0.46,VS2,E,VG,EX,GD,F,1256.24,4.06,4.06,2.98,0,0,0,0,0,0,1,0,5.0,2.0,1.0,0.0,2.0,3.0,False
1742019,OVAL,0.5,VS2,F,EX,EX,VG,N,1748.47,6.71,4.22,2.6,0,0,0,0,1,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0,False
1786634,OVAL,0.5,SI1,E,EX,VG,VG,N,1682.51,6.23,4.51,2.82,0,0,0,0,1,0,0,0,6.0,2.0,0.0,1.0,1.0,0.0,False
1785078,EMERALD,0.31,VVS1,D,EX,VG,GD,N,1159.56,4.56,3.36,2.19,0,1,0,0,0,0,0,0,2.0,1.0,0.0,1.0,2.0,0.0,False
1650991,CUSHION,0.81,VVS2,J,EX,EX,EX,M,2040.5,5.49,5.04,3.42,1,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,0.0,4.0,False
1765750,OVAL,0.51,VS2,E,EX,EX,VG,N,1955.13,6.11,4.49,2.81,0,0,0,0,1,0,0,0,5.0,2.0,0.0,0.0,1.0,0.0,False
1771763,PRINCESS,0.3,VVS2,E,EX,EX,VG,N,967.69,3.72,3.66,2.61,0,0,0,0,0,0,1,0,3.0,2.0,0.0,0.0,1.0,0.0,False
1774622,PRINCESS,0.51,VS1,K,EX,EX,VG,N,1248.17,4.4,4.32,3.13,0,0,0,0,0,0,1,0,4.0,8.0,0.0,0.0,1.0,0.0,False
1787772,CUSHION,0.53,SI1,G,EX,EX,VG,N,1477.5,4.92,4.51,2.83,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0,False
1648418,ROUND,0.58,VS2,I,EX,EX,EX,F,2080.8,5.3,5.33,3.34,0,0,0,0,0,0,0,1,5.0,6.0,0.0,0.0,0.0,3.0,False
1522553,CUSHION,0.9,SI2,K,EX,EX,VG,N,1766.67,5.82,5.32,3.58,1,0,0,0,0,0,0,0,7.0,8.0,0.0,0.0,1.0,0.0,False
1645989,CUSHION,0.8,SI1,E,EX,EX,EX,N,3083.53,5.54,5.03,3.41,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,0.0,0.0,False
1788253,PRINCESS,0.3,VS1,F,EX,EX,VG,N,978.37,3.74,3.71,2.69,0,0,0,0,0,0,1,0,4.0,3.0,0.0,0.0,1.0,0.0,False
1775430,OVAL,0.52,SI1,F,EX,EX,VG,N,1752.06,6.77,4.43,2.74,0,0,0,0,1,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0,False
1668273,HEART,0.53,SI2,K,VG,EX,VG,F,1089.93,5.19,5.51,3.04,0,0,1,0,0,0,0,0,7.0,8.0,1.0,0.0,1.0,3.0,False
1775519,PEAR,0.51,VS1,D,EX,EX,EX,F,2296.49,7.21,4.45,2.66,0,0,0,0,0,1,0,0,4.0,1.0,0.0,0.0,0.0,3.0,False
1797402,OVAL,0.5,VS2,E,EX,EX,VG,F,1926.62,6.71,4.42,2.7,0,0,0,0,1,0,0,0,5.0,2.0,0.0,0.0,1.0,3.0,False
211007-531,CUSHION,1.0,VS1,N,EX,EX,VG,M,2147.95,5.87,5.59,3.74,1,0,0,0,0,0,0,0,4.0,11.0,0.0,0.0,1.0,4.0,False
1646367,PRINCESS,0.5,SI1,J,VG,EX,GD,N,1065.06,4.23,4.21,3.12,0,0,0,0,0,0,1,0,6.0,7.0,1.0,0.0,2.0,0.0,False
1648827,CUSHION,0.72,VS2,F,EX,EX,VG,N,2623.08,5.15,4.93,3.35,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0,False
1639072,ROUND,0.59,VS2,J,EX,EX,EX,N,2102.45,5.33,5.37,3.35,0,0,0,0,0,0,0,1,5.0,7.0,0.0,0.0,0.0,0.0,False
1717267,CUSHION,0.78,VS2,E,EX,EX,EX,N,2891.4,5.49,4.99,3.34,1,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,0.0,0.0,False
1748578,ROUND,0.35,VVS2,D,EX,EX,EX,N,1366.67,4.52,4.54,2.78,0,0,0,0,0,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0,False
1654458,ROUND,0.7,VS1,K,VG,EX,VG,N,2304.07,5.48,5.56,3.57,0,0,0,0,0,0,0,1,4.0,8.0,1.0,0.0,1.0,0.0,False
1742725,ROUND,0.5,VS2,I,EX,EX,EX,F,2032.39,5.16,5.18,3.12,0,0,0,0,0,0,0,1,5.0,6.0,0.0,0.0,0.0,3.0,False
1794702,PEAR,0.5,VVS2,F,VG,EX,VG,N,2116.08,6.92,4.19,2.68,0,0,0,0,0,1,0,0,3.0,3.0,1.0,0.0,1.0,0.0,False
1643495,CUSHION,0.9,SI2,E,EX,EX,EX,N,3019.53,5.43,5.38,3.65,1,0,0,0,0,0,0,0,7.0,2.0,0.0,0.0,0.0,0.0,False
1799730,EMERALD,0.45,IF,J,EX,EX,VG,F,1170.83,5.59,3.59,2.33,0,1,0,0,0,0,0,0,1.0,7.0,0.0,0.0,1.0,3.0,False
1799789,EMERALD,0.41,SI1,D,EX,EX,VG,N,1371.11,5.16,3.4,2.31,0,1,0,0,0,0,0,0,6.0,1.0,0.0,0.0,1.0,0.0,False
1648813,CUSHION,0.91,VS2,G,EX,EX,EX,N,3908.68,5.58,5.44,3.64,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,False
1623636,OVAL,0.5,SI2,H,EX,EX,VG,N,1349.48,5.99,4.45,2.8,0,0,0,0,1,0,0,0,7.0,5.0,0.0,0.0,1.0,0.0,False
Eco Diamond LG200873,CUSHION,1.52,VVS2,E,EX,EX,EX,N,6184.51,6.47,6.42,4.28,1,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,False
1670910,PRINCESS,0.5,VS2,E,EX,EX,VG,N,1800.96,4.27,4.24,3.08,0,0,0,0,0,0,1,0,5.0,2.0,0.0,0.0,1.0,0.0,False
1648075,ROUND,0.7,SI1,L,EX,EX,EX,N,2104.61,5.66,5.7,3.54,0,0,0,0,0,0,0,1,6.0,9.0,0.0,0.0,0.0,0.0,False
1786538,EMERALD,0.3,VS1,D,EX,VG,VG,N,1030.06,4.46,3.28,2.12,0,1,0,0,0,0,0,0,4.0,1.0,0.0,1.0,1.0,0.0,False
201210-485,CUSHION,1.05,VS1,I,EX,EX,EX,N,4520.89,5.87,5.51,3.74,1,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,0.0,0.0,False
1638407,ROUND,0.5,I1,G,EX,EX,EX,N,1534.52,5.13,5.15,3.15,0,0,0,0,0,0,0,1,8.0,4.0,0.0,0.0,0.0,0.0,False
1773455,CUSHION,0.81,VS2,F,EX,EX,EX,N,3686.33,5.76,4.98,3.38,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,0.0,0.0,False
1774470,OVAL,0.5,VS2,G,EX,EX,VG,N,1876.75,6.73,4.46,2.62,0,0,0,0,1,0,0,0,5.0,4.0,0.0,0.0,1.0,0.0,False
1763395,ROUND,0.5,SI2,E,VG,VG,VG,N,1990.18,4.91,4.97,3.19,0,0,0,0,0,0,0,1,7.0,2.0,1.0,1.0,1.0,0.0,False
1752530,ROUND,0.5,VS2,G,GD,VG,GD,N,2079.65,5.11,5.16,3.0,0,0,0,0,0,0,0,1,5.0,4.0,2.0,1.0,2.0,0.0,False
1593495,CUSHION,0.91,VS2,J,EX,EX,EX,N,2680.97,6.07,5.2,3.48,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,0.0,0.0,False
1771349,HEART,0.31,VS2,F,EX,EX,VG,N,1038.49,4.07,4.83,2.8,0,0,1,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0,False
1771375,HEART,0.3,SI1,F,EX,EX,VG,N,943.9,4.0,4.72,2.79,0,0,1,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0,False
1785300,HEART,0.3,SI2,F,VG,EX,VG,N,832.33,4.16,4.46,2.67,0,0,1,0,0,0,0,0,7.0,3.0,1.0,0.0,1.0,0.0,False
1781641,PEAR,0.5,VS1,E,EX,EX,VG,N,2296.93,6.76,4.47,2.79,0,0,0,0,0,1,0,0,4.0,2.0,0.0,0.0,1.0,0.0,False
1656361,CUSHION,0.81,VS1,H,EX,EX,VG,N,3086.89,5.9,4.99,3.25,1,0,0,0,0,0,0,0,4.0,5.0,0.0,0.0,1.0,0.0,False
1646353,PRINCESS,0.51,SI1,E,EX,EX,VG,N,1428.81,4.45,4.38,3.15,0,0,0,0,0,0,1,0,6.0,2.0,0.0,0.0,1.0,0.0,False
1792132,ROUND,0.5,SI2,D,VG,EX,VG,F,1963.17,4.94,4.98,3.15,0,0,0,0,0,0,0,1,7.0,1.0,1.0,0.0,1.0,3.0,False
1663716,ROUND,0.52,VVS2,J,EX,EX,EX,F,2099.01,5.13,5.16,3.23,0,0,0,0,0,0,0,1,3.0,7.0,0.0,0.0,0.0,3.0,False
